date,hour_utc,romi_pc1,romi_pc2,phase_space_x,phase_space_y,phase,amplitude
2010-05-11,0,1.67171,0.67259,0.67259,-1.67171,3,1.80194
2010-05-12,0,1.52279,0.92641,0.92641,-1.52279,3,1.78245
2010-05-13,0,1.288,1.16775,1.16775,-1.288,3,1.73856
2010-05-14,0,0.88762,1.30225,1.30225,-0.88762,4,1.57598
2010-05-15,0,0.56199,1.33304,1.33304,-0.56199,4,1.44666
2010-05-16,0,0.22596,1.15615,1.15615,-0.22596,4,1.17802
2010-05-17,0,-0.06794,0.98327,0.98327,0.06794,5,0.98561
2010-05-18,0,-0.28316,0.82617,0.82617,0.28316,5,0.87335
2010-05-19,0,-0.53477,0.66592,0.66592,0.53477,5,0.85407
2010-05-20,0,-0.70061,0.52206,0.52206,0.70061,6,0.87373
2010-05-21,0,-0.78895,0.34062,0.34062,0.78895,6,0.85933
2010-05-22,0,-0.83405,0.11378,0.11378,0.83405,6,0.84178
2010-05-23,0,-0.78167,-0.05695,-0.05695,0.78167,7,0.78374
2010-05-24,0,-0.73766,-0.18604,-0.18604,0.73766,7,0.76076
2010-05-25,0,-0.6757,-0.23135,-0.23135,0.6757,7,0.7142
2010-05-26,0,-0.59446,-0.33158,-0.33158,0.59446,7,0.68069
2010-05-27,0,-0.61579,-0.44687,-0.44687,0.61579,7,0.76085
2010-05-28,0,-0.60524,-0.59331,-0.59331,0.60524,7,0.84755
2010-05-29,0,-0.54888,-0.72657,-0.72657,0.54888,8,0.91059
2010-05-30,0,-0.489,-0.68665,-0.68665,0.489,8,0.84298
2010-05-31,0,-0.34642,-0.56651,-0.56651,0.34642,8,0.66404
2010-06-01,0,-0.19215,-0.43594,-0.43594,0.19215,8,0.47641
2010-06-02,0,-0.06811,-0.23243,-0.23243,0.06811,8,0.2422
2010-06-03,0,-0.02346,-0.00737,-0.00737,0.02346,7,0.02459
2010-06-04,0,0.00595,0.20701,0.20701,-0.00595,4,0.2071
2010-06-05,0,0.04369,0.40656,0.40656,-0.04369,4,0.40891
2010-06-06,0,0.14677,0.61756,0.61756,-0.14677,4,0.63476
2010-06-07,0,0.20848,0.71145,0.71145,-0.20848,4,0.74137
2010-06-08,0,0.28762,0.61464,0.61464,-0.28762,4,0.6786
2010-06-09,0,0.2906,0.46205,0.46205,-0.2906,4,0.54584
2010-06-10,0,0.18276,0.34557,0.34557,-0.18276,4,0.39092
2010-06-11,0,0.05672,0.27258,0.27258,-0.05672,4,0.27842
2010-06-12,0,0.02252,0.14605,0.14605,-0.02252,4,0.14777
2010-06-13,0,-0.03394,-0.0085,-0.0085,0.03394,7,0.03499
2010-06-14,0,-0.12798,-0.11391,-0.11391,0.12798,7,0.17134
2010-06-15,0,-0.30192,-0.21928,-0.21928,0.30192,7,0.37315
2010-06-16,0,-0.38168,-0.27508,-0.27508,0.38168,7,0.47047
2010-06-17,0,-0.45635,-0.15078,-0.15078,0.45635,7,0.48062
2010-06-18,0,-0.48224,-0.0077,-0.0077,0.48224,7,0.4823
2010-06-19,0,-0.31623,0.03392,0.03392,0.31623,6,0.31805
2010-06-20,0,-0.09603,-0.07591,-0.07591,0.09603,7,0.12241
2010-06-21,0,-0.00044,-0.16922,-0.16922,0.00044,8,0.16922
2010-06-22,0,0.00706,-0.18592,-0.18592,-0.00706,1,0.18605
2010-06-23,0,0.1778,-0.15613,-0.15613,-0.1778,2,0.23663
2010-06-24,0,0.39576,-0.14292,-0.14292,-0.39576,2,0.42078
2010-06-25,0,0.53256,-0.13425,-0.13425,-0.53256,2,0.54922
2010-06-26,0,0.61207,-0.15582,-0.15582,-0.61207,2,0.6316
2010-06-27,0,0.72665,-0.2164,-0.2164,-0.72665,2,0.75819
2010-06-28,0,0.7583,-0.25803,-0.25803,-0.7583,2,0.801
2010-06-29,0,0.74265,-0.19558,-0.19558,-0.74265,2,0.76797
2010-06-30,0,0.74317,-0.00299,-0.00299,-0.74317,2,0.74318
2010-07-01,0,0.7895,0.17171,0.17171,-0.7895,3,0.80795
2010-07-02,0,0.69336,0.26685,0.26685,-0.69336,3,0.74294
2010-07-03,0,0.62477,0.29428,0.29428,-0.62477,3,0.69061
2010-07-04,0,0.59561,0.28478,0.28478,-0.59561,3,0.66019
2010-07-05,0,0.58488,0.19857,0.19857,-0.58488,3,0.61767
2010-07-06,0,0.52892,0.08665,0.08665,-0.52892,3,0.53597
2010-07-07,0,0.46687,0.00302,0.00302,-0.46687,3,0.46688
2010-07-08,0,0.42048,-0.06449,-0.06449,-0.42048,2,0.4254
2010-07-09,0,0.38951,-0.20508,-0.20508,-0.38951,2,0.4402
2010-07-10,0,0.41665,-0.34121,-0.34121,-0.41665,2,0.53853
2010-07-11,0,0.46618,-0.42568,-0.42568,-0.46618,2,0.63129
2010-07-12,0,0.49684,-0.4171,-0.4171,-0.49684,2,0.64871
2010-07-13,0,0.5316,-0.25387,-0.25387,-0.5316,2,0.58911
2010-07-14,0,0.62059,-0.06771,-0.06771,-0.62059,2,0.62428
2010-07-15,0,0.66294,0.1774,0.1774,-0.66294,3,0.68626
2010-07-16,0,0.60335,0.41175,0.41175,-0.60335,3,0.73046
2010-07-17,0,0.5177,0.57732,0.57732,-0.5177,4,0.77544
2010-07-18,0,0.45748,0.70588,0.70588,-0.45748,4,0.84116
2010-07-19,0,0.2895,0.87271,0.87271,-0.2895,4,0.91947
2010-07-20,0,0.09002,1.02758,1.02758,-0.09002,4,1.03151
2010-07-21,0,-0.04839,1.10324,1.10324,0.04839,5,1.10431
2010-07-22,0,-0.18652,1.06636,1.06636,0.18652,5,1.08255
2010-07-23,0,-0.28269,1.02784,1.02784,0.28269,5,1.066
2010-07-24,0,-0.30186,0.95031,0.95031,0.30186,5,0.9971
2010-07-25,0,-0.32436,0.88112,0.88112,0.32436,5,0.93892
2010-07-26,0,-0.37332,0.81664,0.81664,0.37332,5,0.89792
2010-07-27,0,-0.48164,0.72689,0.72689,0.48164,5,0.87198
2010-07-28,0,-0.51914,0.62356,0.62356,0.51914,5,0.81138
2010-07-29,0,-0.54699,0.51795,0.51795,0.54699,6,0.75331
2010-07-30,0,-0.64931,0.45479,0.45479,0.64931,6,0.79274
2010-07-31,0,-0.76733,0.3581,0.3581,0.76733,6,0.84678
2010-08-01,0,-0.93759,0.21099,0.21099,0.93759,6,0.96104
2010-08-02,0,-1.09607,0.1123,0.1123,1.09607,6,1.10181
2010-08-03,0,-1.07105,0.05612,0.05612,1.07105,6,1.07252
2010-08-04,0,-0.96985,-0.01489,-0.01489,0.96985,7,0.96996
2010-08-05,0,-0.84709,-0.03052,-0.03052,0.84709,7,0.84764
2010-08-06,0,-0.68768,-0.04261,-0.04261,0.68768,7,0.689
2010-08-07,0,-0.45807,-0.12685,-0.12685,0.45807,7,0.47531
2010-08-08,0,-0.18162,-0.20163,-0.20163,0.18162,8,0.27137
2010-08-09,0,0.13333,-0.19922,-0.19922,-0.13333,1,0.23972
2010-08-10,0,0.45923,-0.23817,-0.23817,-0.45923,2,0.51732
2010-08-11,0,0.6923,-0.30395,-0.30395,-0.6923,2,0.75609
2010-08-12,0,0.82129,-0.3826,-0.3826,-0.82129,2,0.90603
2010-08-13,0,0.96774,-0.42263,-0.42263,-0.96774,2,1.05599
2010-08-14,0,1.0412,-0.45406,-0.45406,-1.0412,2,1.1359
2010-08-15,0,1.01693,-0.43211,-0.43211,-1.01693,2,1.10493
2010-08-16,0,0.9169,-0.30281,-0.30281,-0.9169,2,0.96561
2010-08-17,0,0.79309,-0.17594,-0.17594,-0.79309,2,0.81237
2010-08-18,0,0.57636,-0.1457,-0.1457,-0.57636,2,0.59449
2010-08-19,0,0.31705,-0.12483,-0.12483,-0.31705,2,0.34074
2010-08-20,0,0.13397,-0.1248,-0.1248,-0.13397,2,0.1831
2010-08-21,0,0.00184,-0.13841,-0.13841,-0.00184,1,0.13843
2010-08-22,0,-0.24063,-0.20094,-0.20094,0.24063,7,0.3135
2010-08-23,0,-0.42873,-0.26805,-0.26805,0.42873,7,0.50563
2010-08-24,0,-0.54802,-0.31439,-0.31439,0.54802,7,0.6318
2010-08-25,0,-0.51692,-0.38725,-0.38725,0.51692,7,0.64589
2010-08-26,0,-0.49438,-0.52897,-0.52897,0.49438,8,0.72403
2010-08-27,0,-0.43202,-0.71071,-0.71071,0.43202,8,0.83171
2010-08-28,0,-0.33038,-0.79877,-0.79877,0.33038,8,0.86439
2010-08-29,0,-0.26433,-0.78371,-0.78371,0.26433,8,0.82709
2010-08-30,0,-0.23092,-0.67303,-0.67303,0.23092,8,0.71155
2010-08-31,0,-0.1454,-0.52857,-0.52857,0.1454,8,0.54821
2010-09-01,0,-6e-05,-0.3689,-0.3689,6e-05,8,0.3689
2010-09-02,0,0.13152,-0.24536,-0.24536,-0.13152,1,0.27839
2010-09-03,0,0.1693,-0.11611,-0.11611,-0.1693,2,0.20528
2010-09-04,0,0.16842,0.07258,0.07258,-0.16842,3,0.18339
2010-09-05,0,0.09668,0.33881,0.33881,-0.09668,4,0.35233
2010-09-06,0,0.0246,0.60085,0.60085,-0.0246,4,0.60136
2010-09-07,0,-0.08269,0.66839,0.66839,0.08269,5,0.67348
2010-09-08,0,-0.19041,0.58647,0.58647,0.19041,5,0.61661
2010-09-09,0,-0.28207,0.53633,0.53633,0.28207,5,0.60598
2010-09-10,0,-0.37427,0.47639,0.47639,0.37427,5,0.60583
2010-09-11,0,-0.37465,0.3215,0.3215,0.37465,6,0.49369
2010-09-12,0,-0.39778,0.13985,0.13985,0.39778,6,0.42165
2010-09-13,0,-0.39701,0.01763,0.01763,0.39701,6,0.3974
2010-09-14,0,-0.21937,-0.13055,-0.13055,0.21937,7,0.25528
2010-09-15,0,-0.00412,-0.37335,-0.37335,0.00412,8,0.37337
2010-09-16,0,0.17072,-0.51258,-0.51258,-0.17072,1,0.54026
2010-09-17,0,0.36881,-0.52408,-0.52408,-0.36881,1,0.64085
2010-09-18,0,0.54422,-0.56442,-0.56442,-0.54422,1,0.78406
2010-09-19,0,0.74663,-0.58606,-0.58606,-0.74663,2,0.94917
2010-09-20,0,0.86878,-0.4928,-0.4928,-0.86878,2,0.99882
2010-09-21,0,0.96137,-0.412,-0.412,-0.96137,2,1.04593
2010-09-22,0,1.06201,-0.35668,-0.35668,-1.06201,2,1.12031
2010-09-23,0,1.04485,-0.23274,-0.23274,-1.04485,2,1.07045
2010-09-24,0,0.95426,0.00784,0.00784,-0.95426,3,0.95429
2010-09-25,0,0.89041,0.18472,0.18472,-0.89041,3,0.90937
2010-09-26,0,0.80275,0.29097,0.29097,-0.80275,3,0.85385
2010-09-27,0,0.78457,0.44674,0.44674,-0.78457,3,0.90284
2010-09-28,0,0.69113,0.63416,0.63416,-0.69113,3,0.93798
2010-09-29,0,0.67444,0.81955,0.81955,-0.67444,4,1.06138
2010-09-30,0,0.65942,0.99282,0.99282,-0.65942,4,1.19185
2010-10-01,0,0.55586,1.11514,1.11514,-0.55586,4,1.246
2010-10-02,0,0.39678,1.21605,1.21605,-0.39678,4,1.27915
2010-10-03,0,0.18714,1.21722,1.21722,-0.18714,4,1.23152
2010-10-04,0,-0.05291,1.22162,1.22162,0.05291,5,1.22276
2010-10-05,0,-0.35466,1.2808,1.2808,0.35466,5,1.329
2010-10-06,0,-0.69896,1.27147,1.27147,0.69896,5,1.45093
2010-10-07,0,-1.04042,1.11486,1.11486,1.04042,5,1.52492
2010-10-08,0,-1.46703,0.85379,0.85379,1.46703,6,1.69739
2010-10-09,0,-1.85771,0.49854,0.49854,1.85771,6,1.92345
2010-10-10,0,-2.12588,0.08681,0.08681,2.12588,6,2.12765
2010-10-11,0,-2.27186,-0.36916,-0.36916,2.27186,7,2.30166
2010-10-12,0,-2.27715,-0.72892,-0.72892,2.27715,7,2.39097
2010-10-13,0,-2.19292,-0.96595,-0.96595,2.19292,7,2.39624
2010-10-14,0,-2.06235,-1.14292,-1.14292,2.06235,7,2.35787
2010-10-15,0,-1.95386,-1.25279,-1.25279,1.95386,7,2.321
2010-10-16,0,-1.83203,-1.23358,-1.23358,1.83203,7,2.20863
2010-10-17,0,-1.6529,-1.1516,-1.1516,1.6529,7,2.01451
2010-10-18,0,-1.49944,-1.055,-1.055,1.49944,7,1.8334
2010-10-19,0,-1.31909,-0.96017,-0.96017,1.31909,7,1.63154
2010-10-20,0,-1.0985,-0.79386,-0.79386,1.0985,7,1.35533
2010-10-21,0,-0.86354,-0.6637,-0.6637,0.86354,7,1.08913
2010-10-22,0,-0.70544,-0.45937,-0.45937,0.70544,7,0.84182
2010-10-23,0,-0.52441,-0.1859,-0.1859,0.52441,7,0.55639
2010-10-24,0,-0.35996,0.08345,0.08345,0.35996,6,0.3695
2010-10-25,0,-0.31786,0.26342,0.26342,0.31786,6,0.41282
2010-10-26,0,-0.30552,0.32886,0.32886,0.30552,5,0.44888
2010-10-27,0,-0.24207,0.4476,0.4476,0.24207,5,0.50886
2010-10-28,0,-0.1792,0.59717,0.59717,0.1792,5,0.62348
2010-10-29,0,-0.19884,0.67172,0.67172,0.19884,5,0.70053
2010-10-30,0,-0.26984,0.72708,0.72708,0.26984,5,0.77554
2010-10-31,0,-0.30524,0.74079,0.74079,0.30524,5,0.80121
2010-11-01,0,-0.3166,0.59055,0.59055,0.3166,5,0.67007
2010-11-02,0,-0.27347,0.4294,0.4294,0.27347,5,0.50908
2010-11-03,0,-0.08534,0.28287,0.28287,0.08534,5,0.29546
2010-11-04,0,0.03799,0.14854,0.14854,-0.03799,4,0.15332
2010-11-05,0,0.07962,0.02322,0.02322,-0.07962,3,0.08294
2010-11-06,0,0.08762,-0.1541,-0.1541,-0.08762,1,0.17727
2010-11-07,0,0.20868,-0.31515,-0.31515,-0.20868,1,0.37797
2010-11-08,0,0.38785,-0.50019,-0.50019,-0.38785,1,0.63294
2010-11-09,0,0.53666,-0.73111,-0.73111,-0.53666,1,0.90693
2010-11-10,0,0.63928,-0.82167,-0.82167,-0.63928,1,1.04107
2010-11-11,0,0.61762,-0.88501,-0.88501,-0.61762,1,1.07921
2010-11-12,0,0.50546,-0.88032,-0.88032,-0.50546,1,1.01511
2010-11-13,0,0.46837,-0.8422,-0.8422,-0.46837,1,0.96368
2010-11-14,0,0.52271,-0.88049,-0.88049,-0.52271,1,1.02396
2010-11-15,0,0.58784,-0.80368,-0.80368,-0.58784,1,0.99572
2010-11-16,0,0.68239,-0.75106,-0.75106,-0.68239,1,1.01476
2010-11-17,0,0.74748,-0.6946,-0.6946,-0.74748,2,1.0204
2010-11-18,0,0.87502,-0.53369,-0.53369,-0.87502,2,1.02493
2010-11-19,0,0.95944,-0.3412,-0.3412,-0.95944,2,1.0183
2010-11-20,0,1.02321,-0.08893,-0.08893,-1.02321,2,1.02707
2010-11-21,0,1.07258,0.14432,0.14432,-1.07258,3,1.08225
2010-11-22,0,1.0689,0.32031,0.32031,-1.0689,3,1.11586
2010-11-23,0,0.97938,0.4476,0.4476,-0.97938,3,1.07681
2010-11-24,0,0.96999,0.5016,0.5016,-0.96999,3,1.09201
2010-11-25,0,0.87369,0.58224,0.58224,-0.87369,3,1.04992
2010-11-26,0,0.89213,0.70438,0.70438,-0.89213,3,1.13668
2010-11-27,0,0.87193,0.77495,0.77495,-0.87193,3,1.16653
2010-11-28,0,0.8302,0.82345,0.82345,-0.8302,3,1.16932
2010-11-29,0,0.75339,0.78554,0.78554,-0.75339,4,1.08843
2010-11-30,0,0.71706,0.79548,0.79548,-0.71706,4,1.07097
2010-12-01,0,0.69029,0.8138,0.8138,-0.69029,4,1.06713
2010-12-02,0,0.65133,0.819,0.819,-0.65133,4,1.04641
2010-12-03,0,0.52011,0.83071,0.83071,-0.52011,4,0.9801
2010-12-04,0,0.33051,0.80225,0.80225,-0.33051,4,0.86766
2010-12-05,0,0.05013,0.83749,0.83749,-0.05013,4,0.83899
2010-12-06,0,-0.14914,0.8859,0.8859,0.14914,5,0.89837
2010-12-07,0,-0.27572,0.91346,0.91346,0.27572,5,0.95417
2010-12-08,0,-0.37145,0.88425,0.88425,0.37145,5,0.9591
2010-12-09,0,-0.5645,0.81376,0.81376,0.5645,5,0.99038
2010-12-10,0,-0.69796,0.75722,0.75722,0.69796,5,1.02982
2010-12-11,0,-0.7623,0.63416,0.63416,0.7623,6,0.9916
2010-12-12,0,-0.75816,0.44576,0.44576,0.75816,6,0.87949
2010-12-13,0,-0.63708,0.2924,0.2924,0.63708,6,0.70097
2010-12-14,0,-0.49536,0.12084,0.12084,0.49536,6,0.50988
2010-12-15,0,-0.41189,-0.03769,-0.03769,0.41189,7,0.41361
2010-12-16,0,-0.32533,-0.15518,-0.15518,0.32533,7,0.36044
2010-12-17,0,-0.29582,-0.20404,-0.20404,0.29582,7,0.35936
2010-12-18,0,-0.23372,-0.15285,-0.15285,0.23372,7,0.27926
2010-12-19,0,-0.219,-0.09872,-0.09872,0.219,7,0.24022
2010-12-20,0,-0.23595,0.03856,0.03856,0.23595,6,0.23908
2010-12-21,0,-0.2512,0.21812,0.21812,0.2512,6,0.33268
2010-12-22,0,-0.28868,0.35642,0.35642,0.28868,5,0.45866
2010-12-23,0,-0.23922,0.504,0.504,0.23922,5,0.55789
2010-12-24,0,-0.21163,0.58767,0.58767,0.21163,5,0.62462
2010-12-25,0,-0.22435,0.61592,0.61592,0.22435,5,0.65551
2010-12-26,0,-0.13623,0.6372,0.6372,0.13623,5,0.6516
2010-12-27,0,-0.00716,0.62214,0.62214,0.00716,5,0.62219
2010-12-28,0,0.15682,0.58161,0.58161,-0.15682,4,0.60238
2010-12-29,0,0.29021,0.50537,0.50537,-0.29021,4,0.58277
2010-12-30,0,0.37357,0.33807,0.33807,-0.37357,3,0.50383
2010-12-31,0,0.41114,0.14496,0.14496,-0.41114,3,0.43595
2011-01-01,0,0.32249,-0.03224,-0.03224,-0.32249,2,0.3241
2011-01-02,0,0.25422,-0.18508,-0.18508,-0.25422,2,0.31445
2011-01-03,0,0.24835,-0.24373,-0.24373,-0.24835,2,0.34797
2011-01-04,0,0.22615,-0.27095,-0.27095,-0.22615,1,0.35292
2011-01-05,0,0.1547,-0.25416,-0.25416,-0.1547,1,0.29754
2011-01-06,0,0.07907,-0.21997,-0.21997,-0.07907,1,0.23375
2011-01-07,0,0.03746,-0.18462,-0.18462,-0.03746,1,0.18838
2011-01-08,0,-0.04524,-0.06163,-0.06163,0.04524,8,0.07645
2011-01-09,0,-0.1515,0.09442,0.09442,0.1515,6,0.17851
2011-01-10,0,-0.25044,0.2348,0.2348,0.25044,6,0.3433
2011-01-11,0,-0.32069,0.38584,0.38584,0.32069,5,0.50171
2011-01-12,0,-0.3047,0.52542,0.52542,0.3047,5,0.60738
2011-01-13,0,-0.2628,0.60743,0.60743,0.2628,5,0.66185
2011-01-14,0,-0.29117,0.44719,0.44719,0.29117,5,0.53363
2011-01-15,0,-0.44964,0.20094,0.20094,0.44964,6,0.4925
2011-01-16,0,-0.60604,-0.04742,-0.04742,0.60604,7,0.60789
2011-01-17,0,-0.68623,-0.32716,-0.32716,0.68623,7,0.76023
2011-01-18,0,-0.66768,-0.59839,-0.59839,0.66768,7,0.89658
2011-01-19,0,-0.67645,-0.85329,-0.85329,0.67645,8,1.08889
2011-01-20,0,-0.65912,-1.07941,-1.07941,0.65912,8,1.26474
2011-01-21,0,-0.68137,-1.33736,-1.33736,0.68137,8,1.50093
2011-01-22,0,-0.69186,-1.5246,-1.5246,0.69186,8,1.67423
2011-01-23,0,-0.61359,-1.53664,-1.53664,0.61359,8,1.65462
2011-01-24,0,-0.43575,-1.41643,-1.41643,0.43575,8,1.48194
2011-01-25,0,-0.24629,-1.27204,-1.27204,0.24629,8,1.29566
2011-01-26,0,-0.10652,-1.13503,-1.13503,0.10652,8,1.14002
2011-01-27,0,-0.04752,-1.0088,-1.0088,0.04752,8,1.00992
2011-01-28,0,0.0497,-0.80432,-0.80432,-0.0497,1,0.80586
2011-01-29,0,0.0918,-0.61842,-0.61842,-0.0918,1,0.6252
2011-01-30,0,0.09883,-0.39167,-0.39167,-0.09883,1,0.40395
2011-01-31,0,0.12559,-0.16658,-0.16658,-0.12559,1,0.20861
2011-02-01,0,0.18348,0.01193,0.01193,-0.18348,3,0.18386
2011-02-02,0,0.18919,0.10579,0.10579,-0.18919,3,0.21676
2011-02-03,0,0.13459,0.18272,0.18272,-0.13459,4,0.22694
2011-02-04,0,0.09892,0.23072,0.23072,-0.09892,4,0.25103
2011-02-05,0,0.08634,0.22328,0.22328,-0.08634,4,0.23939
2011-02-06,0,0.18421,0.0411,0.0411,-0.18421,3,0.18874
2011-02-07,0,0.29404,-0.06578,-0.06578,-0.29404,2,0.30131
2011-02-08,0,0.31782,-0.17195,-0.17195,-0.31782,2,0.36135
2011-02-09,0,0.33246,-0.33881,-0.33881,-0.33246,1,0.47468
2011-02-10,0,0.31858,-0.44205,-0.44205,-0.31858,1,0.54489
2011-02-11,0,0.30527,-0.53752,-0.53752,-0.30527,1,0.61816
2011-02-12,0,0.21634,-0.62731,-0.62731,-0.21634,1,0.66357
2011-02-13,0,0.10345,-0.63876,-0.63876,-0.10345,1,0.64708
2011-02-14,0,0.01771,-0.58076,-0.58076,-0.01771,1,0.58103
2011-02-15,0,-0.1384,-0.42499,-0.42499,0.1384,8,0.44696
2011-02-16,0,-0.2405,-0.2912,-0.2912,0.2405,8,0.37767
2011-02-17,0,-0.21859,-0.21926,-0.21926,0.21859,8,0.30961
2011-02-18,0,-0.21473,-0.0688,-0.0688,0.21473,7,0.22548
2011-02-19,0,-0.22416,0.12525,0.12525,0.22416,6,0.25678
2011-02-20,0,-0.19162,0.31698,0.31698,0.19162,5,0.3704
2011-02-21,0,-0.07889,0.42102,0.42102,0.07889,5,0.42835
2011-02-22,0,-0.03924,0.54282,0.54282,0.03924,5,0.54424
2011-02-23,0,-0.05436,0.65087,0.65087,0.05436,5,0.65313
2011-02-24,0,-0.08085,0.72916,0.72916,0.08085,5,0.73363
2011-02-25,0,-0.15667,0.74848,0.74848,0.15667,5,0.7647
2011-02-26,0,-0.34255,0.7312,0.7312,0.34255,5,0.80747
2011-02-27,0,-0.42155,0.67943,0.67943,0.42155,5,0.79958
2011-02-28,0,-0.43549,0.57176,0.57176,0.43549,5,0.71872
2011-03-01,0,-0.39822,0.51123,0.51123,0.39822,5,0.64803
2011-03-02,0,-0.39625,0.47325,0.47325,0.39625,5,0.61723
2011-03-03,0,-0.34443,0.42167,0.42167,0.34443,5,0.54446
2011-03-04,0,-0.27823,0.36863,0.36863,0.27823,5,0.46184
2011-03-05,0,-0.23841,0.33558,0.33558,0.23841,5,0.41165
2011-03-06,0,-0.15375,0.31604,0.31604,0.15375,5,0.35146
2011-03-07,0,-0.00963,0.31718,0.31718,0.00963,5,0.31732
2011-03-08,0,0.03911,0.30664,0.30664,-0.03911,4,0.30912
2011-03-09,0,0.09578,0.26174,0.26174,-0.09578,4,0.27871
2011-03-10,0,0.12625,0.20221,0.20221,-0.12625,4,0.23839
2011-03-11,0,0.11364,0.16112,0.16112,-0.11364,4,0.19717
2011-03-12,0,0.07946,0.09339,0.09339,-0.07946,4,0.12262
2011-03-13,0,0.04225,0.01537,0.01537,-0.04225,3,0.04496
2011-03-14,0,0.02802,-0.02386,-0.02386,-0.02802,2,0.0368
2011-03-15,0,0.00385,-0.09188,-0.09188,-0.00385,1,0.09196
2011-03-16,0,0.04132,-0.17239,-0.17239,-0.04132,1,0.17727
2011-03-17,0,0.07884,-0.13462,-0.13462,-0.07884,1,0.15601
2011-03-18,0,0.0812,-0.02705,-0.02705,-0.0812,2,0.08559
2011-03-19,0,0.05063,0.09818,0.09818,-0.05063,4,0.11047
2011-03-20,0,0.09494,0.25818,0.25818,-0.09494,4,0.27508
2011-03-21,0,0.16285,0.43383,0.43383,-0.16285,4,0.46339
2011-03-22,0,0.13624,0.63829,0.63829,-0.13624,4,0.65267
2011-03-23,0,0.12906,0.82829,0.82829,-0.12906,4,0.83828
2011-03-24,0,0.14276,1.05267,1.05267,-0.14276,4,1.0623
2011-03-25,0,0.11488,1.22722,1.22722,-0.11488,4,1.23259
2011-03-26,0,0.07173,1.26837,1.26837,-0.07173,4,1.2704
2011-03-27,0,-0.04039,1.26072,1.26072,0.04039,5,1.26137
2011-03-28,0,-0.19545,1.19838,1.19838,0.19545,5,1.21421
2011-03-29,0,-0.43745,1.08223,1.08223,0.43745,5,1.1673
2011-03-30,0,-0.68322,0.91613,0.91613,0.68322,5,1.14284
2011-03-31,0,-0.8504,0.6875,0.6875,0.8504,6,1.09354
2011-04-01,0,-1.05958,0.48706,0.48706,1.05958,6,1.16617
2011-04-02,0,-1.25875,0.28333,0.28333,1.25875,6,1.29025
2011-04-03,0,-1.3409,0.11395,0.11395,1.3409,6,1.34573
2011-04-04,0,-1.33322,-0.01595,-0.01595,1.33322,7,1.33331
2011-04-05,0,-1.25091,-0.15845,-0.15845,1.25091,7,1.26091
2011-04-06,0,-1.14945,-0.28583,-0.28583,1.14945,7,1.18446
2011-04-07,0,-1.04074,-0.37143,-0.37143,1.04074,7,1.10504
2011-04-08,0,-0.95216,-0.42967,-0.42967,0.95216,7,1.04461
2011-04-09,0,-0.87155,-0.41641,-0.41641,0.87155,7,0.96592
2011-04-10,0,-0.72931,-0.40559,-0.40559,0.72931,7,0.8345
2011-04-11,0,-0.55042,-0.41923,-0.41923,0.55042,7,0.69189
2011-04-12,0,-0.48114,-0.50806,-0.50806,0.48114,8,0.69973
2011-04-13,0,-0.44894,-0.61025,-0.61025,0.44894,8,0.7576
2011-04-14,0,-0.3365,-0.74935,-0.74935,0.3365,8,0.82143
2011-04-15,0,-0.2386,-0.89165,-0.89165,0.2386,8,0.92302
2011-04-16,0,-0.13563,-0.94017,-0.94017,0.13563,8,0.9499
2011-04-17,0,-0.10123,-0.95714,-0.95714,0.10123,8,0.96248
2011-04-18,0,-0.04479,-1.04968,-1.04968,0.04479,8,1.05064
2011-04-19,0,0.04924,-1.15649,-1.15649,-0.04924,1,1.15754
2011-04-20,0,0.08585,-1.21052,-1.21052,-0.08585,1,1.21356
2011-04-21,0,0.20823,-1.21746,-1.21746,-0.20823,1,1.23514
2011-04-22,0,0.30571,-1.17589,-1.17589,-0.30571,1,1.21499
2011-04-23,0,0.34877,-1.06529,-1.06529,-0.34877,1,1.12093
2011-04-24,0,0.43908,-0.90513,-0.90513,-0.43908,1,1.00601
2011-04-25,0,0.53011,-0.77698,-0.77698,-0.53011,1,0.94059
2011-04-26,0,0.69379,-0.58582,-0.58582,-0.69379,2,0.90804
2011-04-27,0,0.79855,-0.31966,-0.31966,-0.79855,2,0.86015
2011-04-28,0,0.85095,-0.04897,-0.04897,-0.85095,2,0.85236
2011-04-29,0,0.88975,0.14489,0.14489,-0.88975,3,0.90147
2011-04-30,0,0.80199,0.30958,0.30958,-0.80199,3,0.85967
2011-05-01,0,0.6867,0.47995,0.47995,-0.6867,3,0.8378
2011-05-02,0,0.45294,0.64544,0.64544,-0.45294,4,0.78851
2011-05-03,0,0.14149,0.71652,0.71652,-0.14149,4,0.73036
2011-05-04,0,-0.15025,0.7289,0.7289,0.15025,5,0.74423
2011-05-05,0,-0.45196,0.63715,0.63715,0.45196,5,0.78117
2011-05-06,0,-0.69654,0.48253,0.48253,0.69654,6,0.84735
2011-05-07,0,-0.98866,0.21507,0.21507,0.98866,6,1.01178
2011-05-08,0,-1.163,-0.01017,-0.01017,1.163,7,1.16305
2011-05-09,0,-1.23171,-0.24349,-0.24349,1.23171,7,1.25554
2011-05-10,0,-1.21446,-0.45128,-0.45128,1.21446,7,1.2956
2011-05-11,0,-1.17681,-0.69344,-0.69344,1.17681,7,1.36592
2011-05-12,0,-1.13063,-0.92452,-0.92452,1.13063,7,1.4605
